DayNum,VehId,Trip,Timestamp(ms),Vehicle Speed[km/h],OAT[Celcius],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V]
1,101,1,23000,3.268501682807355,18.86757950575084,-0.42288219417633455,99.99401550655665,350.9928002354679
1,101,1,24000,0.0,15.202803816382602,5.769503671278736,99.99385524256579,354.1501300786971
1,101,1,25000,0.0,18.138966119644735,-7.422969093791929,99.99406143615172,352.3602563474831
1,101,1,26000,0.2773064742746652,25.44374309852093,-1.8039506387777138,99.99411154589168,352.28858613711986
1,101,1,27000,0.0,29.422931529673043,5.548915085663586,99.99395740936153,347.2242628990884
1,101,1,28000,0.9392450458641799,27.716217641360945,2.7157161293572614,99.99388197280238,351.5277207032668
1,101,1,29000,0.0,17.55575289106863,-2.549033465954413,99.99395277928755,349.8937863966062
1,101,1,30000,0.0,14.401912833554944,0.2066460702350481,99.99394703911894,348.8980363929235
1,101,1,31000,0.0,20.70443123455602,19.71597060288188,99.99339937326886,350.33603068106504
1,101,1,32000,4.630695461272344,11.157803172185742,37.13686346465623,99.99236779372818,351.89042306922295
1,101,1,33000,4.59695239942751,21.615838570923906,4.566019762486092,99.99224095984589,351.00166318200843
1,101,1,34000,1.9526750770377586,19.261987068506656,-3.9351326327545184,99.99235026908569,348.24305239731586
1,101,1,35000,4.009037357295731,17.66981749065879,2.2994397865958525,99.99228639575828,351.48491782718526
1,101,1,36000,0.9569282323681754,12.026484663666022,3.255391944237093,99.99219596820427,348.72482491584805
1,101,1,37000,1.4790872198800638,22.568000532848583,-0.9732023943487931,99.99222300160412,350.43336623792857
1,101,1,38000,0.0,17.336495801690443,0.8523188549828544,99.99219932608037,349.3932998650457
1,101,1,39000,0.0,14.15041582144856,-1.6751196444342673,99.9922458571816,349.56226749652876
1,101,1,40000,0.4921530896728088,5.638688933591753,18.541620339471862,99.99173081217216,351.532485950081
1,101,1,41000,2.338319539661335,19.862425474746818,20.015984735578535,99.99117481259617,347.9196125603682
1,101,1,42000,2.7667402426362613,28.86125798334872,3.1355960164681154,99.99108771270683,353.8903901485539
1,101,1,43000,2.47761953666566,28.30629607273935,-1.6938465794868476,99.9911347640007,346.357827861411
1,101,1,44000,1.7248602976924383,17.714518717068643,1.9835121703001841,99.99107966644041,348.8046646334903
1,101,1,45000,0.0,16.988939698191096,3.57304895318309,99.9909804150806,350.7404237798835
1,101,1,46000,0.0,22.34387128037512,-10.24970639288739,99.99126512914707,351.16862833287064
1,101,1,47000,0.0,15.008072804058543,24.148186752191222,99.99059434618172,349.7990485588566
1,101,1,48000,2.642805565547289,21.50895949909733,23.958540821788024,99.98992883115889,349.8852185939969
1,101,1,49000,3.5018512894684424,23.830401391923452,3.8783753109353727,99.98982109851137,350.82110017065526
1,101,1,50000,0.0,26.13466611942154,5.986234618226139,99.98965481421642,349.53786104508464
1,101,1,51000,0.8102099234869875,19.499229617600236,-6.453263524408836,99.98983407153655,352.7863625158698
1,101,1,52000,0.0,18.98163124911517,-3.547205012137733,99.9899326050091,351.6786982284632
1,101,1,53000,0.0,15.610087066217194,9.176636535219876,99.98967769843868,351.7456487020113
1,101,1,54000,1.5291907221021697,15.8655982298007,25.36450503558205,99.98897312885437,348.0676865532592
1,101,1,55000,4.106689528342047,18.867605540492367,44.79538253245488,99.98772881267291,349.8412231511886
1,101,1,56000,6.434889826132544,21.83682753408089,0.5318934004177294,99.98771403785624,349.3990681025586
1,101,1,57000,4.336846018075947,24.567923131166246,-0.6093108883963594,99.9877309631587,347.98879724862104
1,101,1,58000,3.563815078447911,15.984105246598276,3.186683522800459,99.98764244417195,350.7203283678915
1,101,1,59000,4.391973656956821,27.46344284479761,18.872887783617465,99.98711819728908,348.9247084844404
1,101,1,60000,6.830836474762719,18.644381994787157,10.054564839660273,99.98683890382131,351.31080765970046
1,101,1,61000,5.632900880149494,19.89316352825782,4.403716746325623,99.98671657835614,347.8596168742113
1,101,1,62000,5.168753438489951,16.263941604260882,0.9200746973324192,99.98669102072566,353.4380812256836
1,101,1,63000,2.40291600347488,7.878798698635292,0.8814284486852384,99.98666653660209,348.2073346828159
1,101,1,64000,0.0,24.42022698180525,-2.646660562241854,99.98674005495104,350.4386046744009
1,101,1,65000,2.031314555985495,23.684219485462165,31.095490644676076,99.98587629132203,351.58371862077615
1,101,1,66000,5.421914627412552,18.593362214408934,26.614581477876236,99.98513699739209,348.85871913959977
1,101,1,67000,5.241889323461717,20.33495358612436,27.567880442045023,99.98437122293537,351.7049372868659
1,101,1,68000,7.750721568191778,22.579696088520496,27.668218294604372,99.98360266131607,347.54163280439917
1,101,1,69000,8.654811630810864,12.187270715567287,6.544471681971816,99.98342087043602,352.90423539836513
1,101,1,70000,7.042012244298053,17.354736613268525,6.984619897733324,99.98322685321664,350.02829852993153
1,101,1,71000,7.945501258069087,23.971323398109135,30.60235113196741,99.98237678790741,348.80717718406225
1,101,1,72000,11.79059267423401,13.728552884153753,48.5854962065684,99.98102719079057,349.40163645514514
1,101,1,73000,11.701027576459131,21.467789660833148,33.40413028256675,99.98009929828272,351.61783853878546
1,101,1,74000,15.612636715994146,13.217090976882975,19.15872342413114,99.97956711152094,348.8310894162991
1,101,1,75000,9.063273955769784,22.332149912167633,0.8664720002649453,99.97954304285426,348.50128462115447
1,101,1,76000,11.118030216707844,19.821792588512583,30.42969924568116,99.97869777343077,349.55692680483253
1,101,1,77000,11.335647887303272,11.924340920472453,11.452321696590662,99.97837965338364,347.6460757744601
1,101,1,78000,10.588129511138604,25.823696772285857,8.059265184831094,99.97815578490628,353.6410878158836
1,101,1,79000,10.81753145247736,16.327042116009753,6.5788879980044195,99.97797303801744,348.86721081757054
1,101,1,80000,5.848609165975128,15.948737814928094,1.681661492615317,99.9779263251982,351.6632335723608
1,101,1,81000,5.299429446381348,21.002845986154714,11.038495996015497,99.97761970030942,350.41894016729555
1,101,1,82000,6.192210875160714,25.743186747143575,35.65565854121751,99.97662926534994,348.0309318990361
1,101,1,83000,9.886945987014505,14.920890905108015,14.121912422099735,99.97623699000488,349.98809058157457
1,101,1,84000,8.591270441330387,20.30839924923986,-1.2902970878698188,99.97627283159065,351.5680055586215
1,101,1,85000,6.5700364340974176,22.144082501652864,2.355789456084972,99.97620739299465,349.6234773298274
1,101,1,86000,5.3156438251360765,23.46552803631572,11.389154920714176,99.97589102758019,352.38622589170205
1,101,1,87000,7.604149119391262,20.882207776386124,25.11901453467113,99.97519327717644,352.0430307855637
1,101,1,88000,8.426026893540474,18.164860804583387,10.307867395738553,99.97490694752656,351.8378297093167
1,101,1,89000,7.101626384122877,15.862048896756402,-6.204696128131685,99.97507930019678,349.080686455454
1,101,1,90000,8.384794966906266,20.430719415231874,15.506604222600393,99.9746485611906,347.840315104437
1,101,1,91000,8.627488840276367,14.639304940071966,16.471170866028924,99.97419102866655,348.7728247892744
1,101,1,92000,11.04910131660859,5.393247582526964,16.74173240986051,99.97372598054406,350.3924818813334
1,101,1,93000,9.293968581915209,22.182799020788337,4.17469071874759,99.97361001691299,351.0915734270647
1,101,1,94000,8.474813215420788,24.519674205430977,6.335456467830985,99.9734340320111,345.6568571904791
1,101,1,95000,7.494542832590394,8.185337822290808,-0.6865720639843598,99.97345310345732,349.9837735967765
1,101,1,96000,3.8357554622600976,14.951346476450311,9.978242867302564,99.97317593004433,350.31617845064636
1,101,1,97000,4.576056154921538,23.095771305025988,17.169838016582553,99.97269899009943,349.44491148736887
1,101,1,98000,5.228694335371261,30.287477348558493,20.15305355813309,99.97213918305614,352.58254767803174
1,101,1,99000,5.241477976977413,20.10396853837704,1.9731527541715028,99.97208437325742,350.84356014850175
1,101,1,100000,4.655010143539546,16.35998529385433,5.226791498245434,99.9719391846047,352.6203838161618
1,101,1,101000,1.1165832884135107,19.0855177944758,-2.9761711957299894,99.9720218560268,349.56807895929956
1,101,1,102000,0.06496998150011324,26.874382095740923,4.310263285853617,99.97190212649109,351.87495498501386
1,101,1,103000,0.0,16.770179104377323,8.247404471619605,99.97167303192244,353.270132789055
1,101,1,104000,0.0,16.00403996674873,5.353052799895931,99.97152433601133,352.62338689854533
1,101,1,105000,0.0,17.58628238908984,3.366759470659799,99.97143081491492,347.81571681314256
1,101,1,106000,1.010127142036346,15.233356958706437,42.07320498420779,99.97026211477647,349.4926478449152
1,101,1,107000,5.725591895062672,20.613351579973976,32.17423604197367,99.96936838599753,349.3096705891004
1,101,1,108000,6.162036427142269,28.123392292347802,13.445195525605817,99.96899490834404,350.97850907015265
1,101,1,109000,6.805912403949179,21.615396365580146,8.834870400950424,99.96874949527735,351.37270711002907
1,101,1,110000,6.619797614533761,18.738232489368563,-6.039182890393939,99.96891725035763,348.3222146519485
1,101,1,111000,1.8228695762861573,18.54094365542228,-4.89748443141874,99.96905329159183,350.1356770278339
1,101,1,112000,1.7565848876631152,12.184045956516716,0.057541187381299874,99.96905169322552,345.96014533568774
1,101,1,113000,1.9071604125156814,24.415548885735795,43.25956484601052,99.96785003864647,352.8838900116038
1,101,1,114000,8.065265693728897,19.61081401493599,37.41026809518992,99.96681086453272,348.9752515186466
1,101,1,115000,7.58436328177609,19.09760043204687,7.63267212015747,99.96659884586272,350.111727879689
1,101,1,116000,8.338231637610122,35.965537839224304,20.0590458883057,99.9660416501436,349.3807005720239
1,101,1,117000,8.251452213347013,21.49376454182843,3.1543804467809102,99.96595402846452,352.29205515002684
1,101,1,118000,5.329757119298183,16.24104474952408,-1.1140789411427234,99.96598497510178,344.32498711720524
1,101,1,119000,8.186814155585735,17.868212018972283,42.23200950157351,99.96481186372674,349.96677931534816
1,101,1,120000,10.06664673730267,25.742228545983775,40.09794538773552,99.96369803191041,349.7883624850046
1,101,1,121000,12.044226604910286,20.56635205268882,3.6043058832224575,99.96359791230255,349.09272722481666
1,101,1,122000,9.770757967923437,12.808610108413166,12.468762780770128,99.96325155778086,353.45245309127125
1,101,1,123000,13.277743745263685,24.59614467287602,9.111286035522001,99.9629984665021,348.2253410822885
1,101,1,124000,9.773116088282983,16.65927957230503,3.0964111454065604,99.9629124550814,351.54359235447134
1,101,1,125000,11.240258822783659,29.366488881087726,53.14037812353138,99.96143633346685,350.7125055774122
1,101,1,126000,16.716397887308606,25.400240328573243,32.888397005737566,99.96052276688336,352.52303850507104
1,101,1,127000,14.240057074481886,17.763390521706246,-2.426751900295521,99.96059017665837,348.665621830445
1,101,1,128000,12.824312750474956,26.405081808675565,13.003667999500824,99.96022896365838,348.5340622017525
1,101,1,129000,13.073441163194058,20.339277552637018,6.900123203243735,99.9600372935694,352.19213981495477
1,101,1,130000,11.81475202790356,24.263868375611096,3.8499102911408793,99.95993035161686,350.8506426166602
1,101,1,131000,7.938093450238229,22.423664086472375,3.52287595401187,99.95983249395147,346.9101253066465
1,101,1,132000,8.109500887253297,15.768216725045633,3.866897218729242,99.95972508013983,348.92138997107344
1,101,1,133000,5.453741602938035,16.78225083841269,-5.92913571575561,99.95988977835415,350.77276530769615
1,101,1,134000,6.6377226795259885,25.149804087905807,10.793552477029174,99.95958995745201,351.6755284430932
1,101,1,135000,4.33916209394148,18.326123339467294,13.32256633998592,99.95921988616479,348.6415386936141
1,101,1,136000,8.21399810648533,17.981757683790015,19.632445689529927,99.95867454045118,344.1714880203661
1,101,1,137000,6.255864875644736,15.224387103253235,7.885681290692582,99.95845549374866,351.0464463714741
1,101,1,138000,5.450711085130547,22.117995327967307,6.151760288860895,99.95828461151841,347.55935862011205
1,101,1,139000,7.484504128554722,30.312624596215727,16.109611559453505,99.95783712230842,345.9653224037552
1,101,1,140000,4.407343337469834,14.662335428728635,1.038559457089139,99.95780827343461,344.33534815003173
1,101,1,141000,4.975993173980158,20.12109728336379,33.364258256241946,99.95688148848305,351.6279617203955
1,101,1,142000,8.243850059686228,27.061102777077146,-6.514212071914363,99.95706243881838,350.2572349008099
1,101,1,143000,4.225141973283159,19.601793043771423,1.6170994854352343,99.95701751938823,349.5486872385755
1,101,1,144000,4.6867266196139195,22.26185898124867,7.046563030552564,99.95682178152627,352.77804872592554
1,101,1,145000,5.336433605234978,14.688032359265602,27.497639242482038,99.95605795821398,351.27464936604616
1,101,1,146000,7.290990784678254,22.141535486038244,5.995716329180137,99.95589141053817,353.23260008544383
1,101,1,147000,4.198614007483049,19.064278674977256,-1.4388224703686059,99.95593137782902,347.214529055666
1,101,1,148000,0.8974724747723579,24.928649978399314,-3.112133083494039,99.95601782597022,349.93089875209205
1,101,1,149000,2.202326388814602,25.936930257823754,14.765305776101272,99.95560767858755,346.766573250104
1,101,1,150000,2.944788071897567,32.94781821009307,16.4940010170648,99.95514951189264,349.54123533628905
1,101,1,151000,3.5710201977622584,22.898165866067878,16.358988642857945,99.95469509554145,349.50276829246667
1,101,1,152000,4.437140721504697,21.628981582910832,0.37253435851511796,99.95468474736482,351.2532272745261
1,101,1,153000,2.7370789175584704,20.97192150788668,-13.166401637828972,99.95505048074365,350.0911277622838
1,101,1,154000,3.317713160460979,18.23416853594656,8.904992312046536,99.95480311984609,351.2468142765598
1,101,1,155000,4.050394343707682,21.692419217308455,-3.1675219323660206,99.95489110656644,351.40688026627777
1,101,1,156000,2.264515798641762,18.522992949304854,12.96586307754373,99.95453094370318,354.3098573547663
1,101,1,157000,6.928952076503653,20.84230488134807,37.89552743145396,99.95347829016342,349.36940668942776
1,101,1,158000,8.113534378783122,26.5879876780398,4.603809548556411,99.95335040656485,348.11795459866727
1,101,1,159000,5.1352756357765,14.967287173601793,11.053010350955287,99.95304337849954,350.49216723063284
1,101,1,160000,6.7766596573610745,25.699392805645225,4.954252198005437,99.95290576038293,348.3954399457209
1,101,1,161000,4.339955481792771,26.58557533669933,-0.8625392001823129,99.95292971980516,352.96392153687304
1,101,1,162000,6.307666991148901,19.409657365044605,39.212524310835185,99.95184048301874,349.43356392210956
1,101,1,163000,9.20415593866741,9.390725504957027,9.807811298880104,99.951568043816,348.868847264252
1,101,1,164000,7.152450142788134,16.960890064527838,2.580546331352851,99.95149636197345,349.05736855769777
1,101,1,165000,9.56089046589894,26.484972732805545,22.90024745047934,99.95086024398871,351.43683484694327
1,101,1,166000,10.592842783240185,19.88565968850559,17.975490672635594,99.95036092480336,349.68450603353705
1,101,1,167000,12.64799318322641,15.003488838525445,51.576689563129115,99.94892823898216,348.71666635973924
1,101,1,168000,17.389975639861277,17.47612539385891,38.15547864889027,99.94786836457524,353.33070383524705
1,101,1,169000,16.7765053498541,24.203100132522763,7.905134324852602,99.94764877751066,348.2876603186765
1,101,1,170000,14.892164938960377,22.7336678410069,5.366247829743395,99.94749971507095,350.071132148066
1,101,1,171000,12.66837886489657,18.80533950415153,1.6054591289643794,99.94745511898404,351.30461230322044
1,101,1,172000,10.628853152482973,18.165877940926563,8.35565753466633,99.94722301738585,346.73732977916586
1,101,1,173000,10.436098878947712,18.04120925478089,3.216595836312802,99.9471336675015,350.96052100281184
1,101,1,174000,11.288978815989323,15.387949077507487,20.251066028369376,99.9465711378896,347.8897846490391
1,101,1,175000,11.98070581431437,28.07687844734721,20.143747818878467,99.94601158933908,351.645565561668
1,101,1,176000,14.048663936904429,18.3883976539433,17.848703366998343,99.94551579202333,348.07469797616204
1,101,1,177000,14.081168666599197,26.085792604127484,25.16735228708275,99.94481669890425,351.3855380636977
1,101,1,178000,17.71500385949249,27.606580259612258,26.990721124473644,99.94406695665079,352.2116661325894
1,101,1,179000,17.0533617763976,24.9915544907398,56.03366563461063,99.94251046593871,351.7228730512656
1,101,1,180000,23.85378469287165,17.841898436409757,72.59247227397897,99.94049400837554,350.50263329647623
1,101,1,181000,25.417953062284166,22.018650451683047,17.60108709128226,99.94000508928967,349.5373981141406
1,101,1,182000,23.27505917124346,19.879021968045418,14.248242315291408,99.93960930478092,348.8471608473303
1,101,1,183000,20.59782792609068,15.48149069634936,4.780564820393494,99.93947651131369,352.9420693816342
1,101,1,184000,21.804008964198644,21.621796408608017,13.744753324304163,99.93909471261023,348.6010095596647
1,101,1,185000,21.24535200088402,14.104801044200988,18.285552025122332,99.93858678060953,347.92586785286
1,101,1,186000,23.030353236114248,25.93839694230782,38.779824031752966,99.93750956327531,351.33073787006566
1,101,1,187000,24.21344729754811,17.676913513508033,13.074320554084728,99.93714638770436,348.407726393627
1,101,1,188000,24.03137501590593,21.005798279364196,16.484175954898518,99.93668849392783,348.09987300506776
1,101,1,189000,21.914390720734918,21.41643935773071,15.421964710911304,99.93626010601919,347.11279147566046
1,101,1,190000,18.127272659020257,18.705475131479613,18.211737338090565,99.93575422442646,349.03418032107896
1,101,1,191000,17.010985278852704,22.933469007376374,13.573098604342253,99.93537719390967,349.834569952207
1,101,1,192000,19.151982264661385,17.62548171688738,31.722541833941165,99.93449601219207,350.4861834553214
1,101,1,193000,19.687216624986895,24.35648648728622,21.25186749518766,99.93390568253943,351.90261248859895
1,101,1,194000,16.572869678206924,13.270101598766257,6.237871745321974,99.93373240832429,351.05379584733157
1,101,1,195000,17.00582199283488,20.63189789773206,10.52386089729762,99.93344007885491,349.61825556089366
1,101,1,196000,17.96911544215697,29.694644995291423,-0.4154924484603342,99.93345162031181,349.60360864724055
1,101,1,197000,15.759471851654137,14.998343376972127,13.731955284160469,99.93307017710947,351.0203149378304
1,101,1,198000,16.143784616517955,16.611275147375743,2.335547941430061,99.93300530077777,352.5451403258571
1,101,1,199000,16.289306412632953,22.569539248294575,6.283057941626863,99.9328307713905,350.2526283989664
1,101,1,200000,13.431880668056396,20.89790890969799,8.902506269223002,99.93258347954969,349.06173829157916
1,101,1,201000,14.326349068927104,21.753150496367795,24.036480807441556,99.93191579952726,348.0142679978289
1,101,1,202000,15.72831038484769,22.445935650738317,38.53019495680845,99.93084551633402,347.1095894711755
1,101,1,203000,18.435938492785883,23.17360734280885,47.42756601168507,99.9295280839448,351.332539344087
1,101,1,204000,21.070443622873142,25.548499209781117,16.92955087800354,99.92905781864263,351.1559570472791
1,101,1,205000,17.626270202980415,22.049093284642563,4.051553197796222,99.92894527549825,351.1547270502133
1,101,1,206000,15.281707603192608,18.793711726907286,4.255878109303647,99.92882705666189,349.7426811072959
1,101,1,207000,16.569295771214257,23.362868506013655,22.2828301405181,99.92820808915799,352.8138694917835
1,101,1,208000,17.85376064849478,29.499409674476077,30.93953447415518,99.92734865764481,349.0317630108304
1,101,1,209000,19.1413798642599,19.33683126808713,89.90218247411859,99.92485137479831,351.9105384744144
1,101,1,210000,28.7732085908967,15.127353476646793,93.44172397099726,99.92225577135467,349.9225142100209
1,101,1,211000,30.200434867629617,25.53540334643486,50.643660609822874,99.92084900300439,348.78329847064134
1,101,1,212000,33.039348968081114,19.398094180232007,46.90668201649546,99.91954603961504,351.1850606146355
1,101,1,213000,35.42435337681412,9.136652269929819,64.70364450370779,99.91774871615661,350.819272237368
1,101,1,214000,37.052831505078615,24.23710838575211,31.978060365709172,99.91686043670201,350.7139455185339
1,101,1,215000,36.26465839347775,17.323359070230385,29.513563763747513,99.91604061548635,350.1625568441124
1,101,1,216000,38.16208144471092,19.547333588479198,27.99003526621076,99.91526311450673,349.92421383656637
1,101,1,217000,36.230018408366995,21.659901652845072,9.831893165794629,99.91499000636324,354.7767439857409
1,101,1,218000,35.63797189151697,20.952498398895333,15.196745264445225,99.91456787455034,352.36851329039234
1,101,1,219000,34.42456302194421,23.5472590856952,13.535764207562343,99.91419188110014,351.445653789971
1,101,1,220000,34.62924837041002,17.822568147150783,62.52849139530826,99.91245497856139,350.22359831640676
1,101,1,221000,40.41589478709379,22.565528990880413,22.724489773344526,99.91182374273434,352.01431440119336
1,101,1,222000,35.74773180561442,18.702266612080415,21.661341649494638,99.91122203879964,351.0359895527829
1,101,1,223000,37.46338228155071,23.694052404437514,25.58437186075892,99.9105113618035,350.0524095055481
1,101,1,224000,33.431592603576576,23.076837420065267,20.191810802208284,99.9099504781701,349.3928713494682
1,101,1,225000,32.25176293910299,15.322806489777022,28.25676733747584,99.90916556796628,349.8381653246746
1,101,1,226000,34.9741394315214,25.42991058087516,32.56906787345883,99.90826087163647,343.65914852824386
1,101,1,227000,35.13483947926006,17.32018277442976,13.333164909003205,99.90789050594455,350.4212016785953
1,101,1,228000,32.440477534436795,24.040288991405724,22.468333293701733,99.90726638557528,349.0230478397793
1,101,1,229000,30.652218261286876,21.836436567006704,19.2228541501701,99.90673241740444,353.18533999656574
1,101,1,230000,32.35121263362357,29.190918383975614,15.980508719924064,99.90628851438444,350.0386881416235
1,101,1,231000,30.525296054330727,18.88267008814074,13.17310029833591,99.90592259493171,347.6220731609301
1,101,1,232000,31.066442528285666,18.253416019409013,9.953321299380892,99.9056461137845,349.90023969174376
1,101,1,233000,31.1803721280452,19.902901970561338,10.235923970600407,99.90536178256309,347.907757829875
1,101,1,234000,29.551371259030656,18.484101085828623,50.24152658117764,99.9039661846025,350.94681483142494
1,101,1,235000,34.91123148234397,23.99970950971025,59.28012801885648,99.90231951437976,350.58189472867895
1,101,1,236000,36.496029038139,11.91844695781706,23.034496350209885,99.90167966725892,351.91567926221654
1,101,1,237000,31.433172571494982,14.73158790426823,24.90456738206818,99.90098787372052,348.41823641661085
1,101,1,238000,31.89930835841855,14.660985392104035,11.610049007037375,99.90066537235921,350.0680161924563
1,101,1,239000,30.244842196497583,24.75153795986788,19.35581496569304,99.9001277108324,347.26995640914674
1,101,1,240000,32.37592553348814,28.553066862909624,21.917689696719624,99.8995188861186,351.4029895638494
1,101,1,241000,30.39462368740639,19.477753907312643,15.259808453239447,99.89909500255045,351.03774236088026
1,101,1,242000,30.107782583739144,19.155891384049948,36.171094721480465,99.8980902499193,350.99161004205513
1,101,1,243000,31.370250781190286,20.350260815565907,31.139741477290563,99.89722525710049,350.0032380627139
1,101,1,244000,33.534638766615586,25.809391513040953,22.06096203272719,99.89661245259958,350.82954578157756
1,101,1,245000,30.533897748976145,15.36323432904713,14.40294018750575,99.89621237092771,353.2086782166172
1,101,1,246000,29.697644659373772,21.191844913673926,18.70842310387026,99.89569269250816,349.429811485916
1,101,1,247000,28.51028138147138,24.87598814891215,16.46167644923192,99.8952354237179,350.27729036742016
1,101,1,248000,26.8769583000371,22.505470849699226,29.08042399272178,99.89442763416255,347.82774740163717
1,101,1,249000,31.290593900739843,20.947908082993717,54.47145862173006,99.89291453808973,348.2634780768033
1,101,1,250000,32.303048178142234,25.005230462835705,6.86201683207968,99.89272392651105,350.1956265861866
1,101,1,251000,29.15083829230462,6.483838535003814,21.109987978811137,99.89213753795609,352.2078670934038
1,101,1,252000,31.44549315994156,23.38937659765454,69.99163168887148,99.89019332596473,349.48743835149685
1,101,1,253000,36.75088365247314,16.72962158436288,76.33647630771213,99.88807286828951,349.52816694137573
1,101,1,254000,39.33204680385101,10.846835515717716,29.947938032833505,99.88724098112193,349.18622951099127
1,101,1,255000,35.533621888965975,22.556012997624904,19.60491014553154,99.88669640028456,348.93048665831134
1,101,1,256000,34.323036706800345,26.86829272581479,31.49010913850911,99.88582167503071,350.58994291141767
1,101,1,257000,37.4903145797669,19.31275742686154,24.048872612963137,99.88515365079147,347.0054847096427
1,101,1,258000,35.72114091571995,24.764372736014693,14.299466639614721,99.88475644338482,352.56187915333345
1,101,1,259000,36.83068948608552,28.061391289943227,45.50272412128298,99.88349247882589,348.66915540374106
1,101,1,260000,38.76727461965886,26.57457226792024,26.565314338359325,99.8827545534276,351.44380697087627
1,101,1,261000,36.449948440713655,28.199822646856965,17.034422038796556,99.88228137503764,347.46000280521224
1,101,1,262000,36.301135050559154,23.71063745535946,18.38058126154595,99.88177080333593,351.33768026109243
1,101,1,263000,28.197966700386473,20.377168194507963,9.575911475224405,99.88150480579495,351.343889215629
1,101,1,264000,25.636997597050748,11.990170940514158,22.41873962983512,99.88088206302746,350.7684041440118
1,101,1,265000,25.005577218567847,18.769687559350256,15.829872727742817,99.88044234434058,348.0111429564004
1,101,1,266000,21.886119263655722,15.783767023419042,27.32671837606997,99.87968326883014,350.49909637919615
1,101,1,267000,25.96714752348481,30.85471358748907,22.103589035062527,99.87906928024583,347.6338876305312
1,101,1,268000,22.39179407858323,19.120570937838316,9.30585754420053,99.87881078420294,349.4944734898076
1,101,1,269000,21.291682861840773,20.61602403392243,11.803071043548249,99.87848292111839,352.0588262019107
1,101,1,270000,21.618534305056002,22.75742688020234,41.333622243104905,99.87733476494498,351.59340385414146
1,101,1,271000,25.221717527721292,20.218012231862268,11.626463942210618,99.87701180761324,350.03036588508087
1,101,1,272000,21.632062149772693,28.475255202153765,6.451225622617844,99.8768326069015,348.0503868481543
1,101,1,273000,24.53997153016009,16.88675319132774,37.04849586064488,99.87580348201648,351.2911754243484
1,101,1,274000,24.565554182709057,20.973037276186215,15.888453904082436,99.8753621360747,350.038762475396
1,101,1,275000,22.111782555089178,16.28764707150976,6.474520774725964,99.8751822882754,345.35936880353916
1,101,1,276000,23.267041240747353,13.399887443896471,35.86711425601347,99.87418597954607,351.565259652633
1,101,1,277000,23.76469047968103,16.941154545473573,17.733338785823534,99.87369338680202,349.9515343322606
1,101,1,278000,22.264148286784042,19.81481601475794,11.803556629630986,99.87336551022898,352.40490249596616
1,101,1,279000,22.43865349925909,17.8534888774137,11.617316061509726,99.87304280700505,347.8094589623144
1,101,1,280000,21.475369507104688,16.53789510063072,13.50797360913188,99.87266758551591,343.646592373608
1,101,1,281000,21.759162870232807,12.968412681640832,24.044613045858252,99.87199967959798,350.5581677166904
